application/1d-interleaved-parityfec;;
application/3gpdash-qoe-report+xml;;
application/3gpp-ims+xml;;
image/x-kodak-kdc;kdc;
image/x-lwo;lwo,lwob;
image/x-lws;lws;
image/x-macpaint;pntg;
image/x-minolta-mrw;mrw;
image/x-mrsid-image;sid;
image/x-ms-bmp;bmp;
image/x-msod;msod;
image/x-niff;nif,niff;
image/x-nikon-nef;nef;
image/x-olympus-orf;orf;
image/x-openraster;ora;
image/x-panasonic-raw;raw;
image/x-panasonic-raw2;rw2;
image/x-pcx;pcx;
image/x-pentax-pef;pef;
image/x-photo-cd;pcd;
image/x-photoshop;psd;
image/x-pict;pic,pct,pict,pict1,pict2;
image/x-pjpeg;jfif,jpe,jpeg,jpg;
image/x-portable-anymap;pnm;base64
image/x-portable-bitmap;pbm;base64
image/x-portable-graymap;pgm;base64
image/x-portable-greymap;pgm;
image/x-portable-pixmap;ppm;base64
image/x-quicktime;qif,qti,qtif;
image/x-rgb;rgb;base64
image/x-rle;rle;
image/x-sgi;sgi;
image/x-sigma-x3f;x3f;
image/x-skencil;sk,sk1;
image/x-sony-arw;arw;
image/x-sony-sr2;sr2;
image/x-sony-srf;srf;
image/x-sun-raster;sun;
image/x-svg+xml-compressed;svgz;
image/x-targa;tga;
image/x-tga;tga,icb,tpic,vda,vst;
image/x-tiff;tif,tiff;
image/x-tiff-multipage;;
image/x-vasa;mcf;
image/x-webp;webp;
image/x-win-bitmap;cur;
image/x-windows-bmp;bmp;
image/x-wmf;wmf;
image/x-wmf - deprecated in favor of image/wmf;;
image/x-xbitmap;xbm;7bit
image/x-xbm;xbm;
image/x-xcf;xcf;
image/x-xcursor;;
image/x-xfig;fig;
image/x-xpixmap;xpm,pm;8bit
image/x-xpm;xpm;
image/x-xwd;xwd;
image/x-xwindowdump;xwd;base64
message/cpim;;
message/delivery-status;;
message/disposition-notification;disposition-notification;
message/example;;
message/external-body;;8bit
message/feedback-report;;
message/global;u8msg;
message/global-delivery-status;u8dsn;
message/global-disposition-notification;u8mdn;
message/global-headers;;
message/http;;
message/imdn+xml;cl,xml;
message/news;;8bit
message/partial;;8bit
message/rfc822;eml,mime,mht,mhtml,nws;8bit
message/s-http;;
message/sip;;
message/sipfrag;;
message/tracking-status;;
message/vnd.si.simp;;
message/vnd.wfa.wsc;WSC;
message/x-gnu-rmail;;
model/3mf;3mf;
model/e57;;
model/example;;
model/gltf+json;gltf;
model/gltf-binary;glb;
model/iges;igs,iges;
model/mesh;msh,mesh,silo;
model/mtl;mtl;
model/obj;obj;
model/stl;stl;
model/vnd.collada+xml;dae;
model/vnd.dwf;dwf;
model/vnd.flatland.3dml;3dml,3dm;
model/vnd.gdl;gdl;
model/vnd.gs-gdl;gdl,gsm,win,dor,lmp,rsm,msm,ism;
model/vnd.gs.gdl;;
model/vnd.gtw;gtw;
model/vnd.moml+xml;xml,moml;
model/vnd.mts;mts;
model/vnd.opengex;ogex;
model/vnd.parasolid.transmit.binary;X_B,xmt_bin;
model/vnd.parasolid.transmit.text;X_T,xmt_txt;quoted-printable
model/vnd.pytha.pyox;pyo,pyox;
model/vnd.rosette.annotated-data-model;;
model/vnd.sap.vds;vds;
model/vnd.usdz+zip;usdz;
model/vnd.valve.source.compiled-map;bsp;
model/vnd.vtu;vtu;
model/vrml;wrl,vrml,wrz,vrm;
model/x-pov;pov;
model/x-x3d+binary;x3db,x3dbz;
model/x-x3d+vrml;x3dv,x3dvz;
model/x3d+fastinfoset;x3db;
model/x3d+xml;x3d,x3dz;
model/x3d-vrml;x3dv;
multipart/alternative;;8bit
multipart/appledouble;;8bit
multipart/byteranges;;
multipart/digest;;8bit
multipart/encrypted;;
multipart/example;;
multipart/form-data;;
multipart/header-set;;
multipart/mixed;;8bit
multipart/multilingual;;
multipart/parallel;;8bit
multipart/related;;
multipart/report;;
multipart/signed;;
multipart/vnd.bint.med-plus;bmed;
multipart/voice-message;VPM;
multipart/x-gzip;gzip;
multipart/x-mixed-replace;;
multipart/x-tar;;
multipart/x-ustar;ustar;
multipart/x-www-form-urlencoded;;
multipart/x-zip;zip;
text/1d-interleaved-parityfec;;
text/cache-manifest;appcache,manifest;
text/calendar;ics,icz,ifb,vcs;
text/cql;CQL;
text/cql-expression;;
text/cql-identifier;;
text/css;css;8bit
text/csv;CSV;8bit
text/csv-schema;csvs;
text/directory;;
text/directory - deprecated by rfc6350;;
text/dns;soa,zone;
text/ecmascript;es,js;
text/encaprtp;;
text/enriched;;
text/example;;
text/fhirpath;;
text/flexfec;;
text/fwdred;;
text/gff3;gff3;
text/grammar-ref-list;;
text/html;html,htm,htmlx,shtml,htx,acgi,htmls;8bit
text/javascript;js;
text/jcr-cnd;cnd;
text/markdown;md,markdown,mkd;
text/mizar;miz;
text/n3;n3;
text/parameters;;
text/parityfec;;
text/plain;txt,brf,conf,def,list,in,g,idc,lst,sdml,ini;8bit
text/provenance-notation;;
text/prs.fallenstein.rst;txt,rst;
text/prs.lines.tag;tag,dsc;
text/prs.prop.logic;txt;
text/raptorfec;;
text/red;;
text/rfc822-headers;;
text/richtext;rtx,rt,rtf;8bit
text/rtf;rtf;8bit
text/rtp-enc-aescm128;;
text/rtploopback;;
text/rtx;;
text/sgml;sgml,sgm;
text/shaclc;shaclc,shc;
text/spdx;spdx;
text/strings;;
text/t140;;
text/tab-separated-values;tsv;
text/troff;t,tr,roff,man,me,ms;
text/turtle;ttl;
text/ulpfec;;
text/uri-list;uris,uri,urls,uni,unis;
text/vcard;vcf,vcard,vct,gcrd;
text/vnd.a;a;
text/vnd.abc;abc;
text/vnd.ascii-art;ascii;
text/vnd.curl;curl;
text/vnd.curl.dcurl;dcurl;
text/vnd.curl.mcurl;mcurl;
text/vnd.curl.scurl;scurl;
text/vnd.debian.copyright;;
text/vnd.dmclientscript;dms;
text/vnd.dvb.subtitle;sub;
text/vnd.esmertec.theme-descriptor;jtd;
text/vnd.ficlab.flt;flt;
text/vnd.flatland.3dml;;
text/vnd.fly;fly;
text/vnd.fmi.flexstor;flx;
text/vnd.gml;gml;
text/vnd.graphviz;gv,dot;
text/vnd.hans;hans;
text/vnd.hgl;hgl;
text/vnd.in3d.3dml;3dml,3dm;
text/vnd.in3d.spot;spot,spo;
text/vnd.iptc.newsml;xml;
text/vnd.iptc.nitf;xml;
text/vnd.latex-z;;
text/vnd.motorola.reflex;;
text/vnd.ms-mediapackage;mpf;
text/vnd.net2phone.commcenter.command;ccc;
text/vnd.radisys.msml-basic-layout;;
text/vnd.rn-realtext;rt;
text/vnd.senx.warpscript;mc2;
text/vnd.si.uricatalogue;uric;
text/vnd.sosi;sos;
text/vnd.sun.j2me.app-descriptor;jad;8bit
text/vnd.trolltech.linguist;ts;
text/vnd.wap.si;si,xml;
text/vnd.wap.sl;sl,xml;
text/vnd.wap.wml;wml,xml;
text/vnd.wap.wmlscript;wmls;
text/vtt;vtt;
text/x-adasrc;adb,ads;
text/x-asm;s,asm;
text/x-asp;asp;
text/x-audiosoft-intra;aip;
text/x-authors;;
text/x-bibtex;bib;
text/x-boo;boo;
text/x-c;c,cc,cxx,cpp,h,hh,dic;
text/x-c++hdr;h++,hpp,hxx,hh,hp;
text/x-c++src;c++,cpp,cxx,cc,C;
text/x-changelog;;
text/x-chdr;h;
text/x-cmake;cmake;
text/x-cobol;cbl,cob;
text/x-comma-separated-values;;8bit
text/x-component;htc;8bit
text/x-copying;;
text/x-credits;;
text/x-crontab;;
text/x-csh;csh;
text/x-csharp;cs;
text/x-csrc;c;
text/x-dcl;dcl;
text/x-diff;diff,patch;
text/x-dsl;dsl;
text/x-dsrc;d,di;
text/x-eiffel;e,eif;
text/x-emacs-lisp;el;
text/x-english;;
text/x-erlang;erl;
text/x-event-stream;event-stream;
text/x-fortran;f,for,f77,f90,f95;
text/x-genie;gs;
text/x-gettext-translation;po;
text/x-gettext-translation-template;pot;
text/x-go;go;
text/x-google-video-pointer;gvp;
text/x-h;h,hh;
text/x-h323;323;
text/x-haskell;hs;
text/x-htmlh;;
text/x-idl;idl;
text/x-imelody;imy,ime;
text/x-install;;
text/x-iptables;iptables;
text/x-iuls;uls;
text/x-java;java;
text/x-java-source;java,jav;
text/x-la-asf;lsx;
text/x-ldif;ldif;
text/x-lilypond;ly;
text/x-literate-haskell;lhs;
text/x-log;log;
text/x-lua;lua;
text/x-m;m;
text/x-makefile;mk,mak;
text/x-markdown;markdown,md,mkd;
text/x-mathml;mml;
text/x-matlab;m;
text/x-mcf;mcf;
text/x-meson;;
text/x-microdvd;sub;
text/x-moc;moc;
text/x-modelica;mo;
text/x-mof;mof;
text/x-mpsub;sub;
text/x-mrml;mrml,mrl;
text/x-ms-regedit;reg;
text/x-mup;mup,not;
text/x-nfo;nfo;
text/x-objcsrc;m;
text/x-ocaml;ml,mli;
text/x-ocl;ocl;
text/x-ooc;ooc;
text/x-opml;opml;
text/x-opml+xml;opml;
text/x-pascal;p,pas;
text/x-patch;diff,patch;
text/x-pcs-gcd;gcd;
text/x-python;py,pyx,wsgi;
text/x-qml;qml,qmltypes,qmlproject;
text/x-readme;;
text/x-reject;rej;
text/x-rpm-spec;spec;
text/x-rust;rs;
text/x-scala;scala;
text/x-scheme;scm,ss;
text/x-scons;;
text/x-scriplet;wsc;
text/x-script;hlb;
text/x-script.csh;csh;
text/x-script.elisp;el;
text/x-script.guile;scm;
text/x-script.ksh;ksh;
text/x-script.lisp;lsp;
text/x-script.perl;pl;
text/x-script.perl-module;pm;
text/x-script.phyton;py;
text/x-script.rexx;rexx;
text/x-script.scheme;scm;
text/x-script.sh;sh;
text/x-script.tcl;tcl;
text/x-script.tcsh;tcsh;
text/x-script.zsh;zsh;
text/x-scriptlet;sct,wsc;
text/x-server-parsed-html;shtml,ssi;
text/x-setext;etx;
text/x-sfv;sfv;
text/x-sgml;sgml,sgm;8bit
text/x-sh;sh;
text/x-speech;spc,talk;
text/x-spreadsheet;sylk,slk;
text/x-ssa;ssa,ass;
text/x-subviewer;sub;
text/x-svhdr;svh;
text/x-svsrc;sv;
text/x-tcl;tcl,tk;
text/x-tex;tex,ltx,sty,cls,dtx,ins,latex;
text/x-texinfo;texi,texinfo;
text/x-texmacs;tm,ts;
text/x-troff-me;me;
text/x-troff-mm;mm;
text/x-troff-ms;ms;
text/x-txt2tags;t2t;
text/x-uil;uil;
text/x-uri;;
text/x-uuencode;uu,uue;
text/x-vala;vala,vapi;
text/x-vcalendar;vcs;8bit
text/x-vcard;vcf;8bit
text/x-verilog;v;
text/x-vhdl;vhd,vhdl;
text/x-webviewhtml;htt;
text/x-xmcd;;
text/x-xmi;xmi;
text/x-xslfo;fo,xslfo;
text/xml;xml;
text/xml-external-parsed-entity;xml,ent;
video/1d-interleaved-parityfec;;
video/3gpp;3gp,3gpp,3ga;base64
video/3gpp-tt;;
video/3gpp2;3g2,3gpp2,3gp2;base64
video/av1;;
video/bmpeg;;
video/bt656;;
video/celb;;
video/dv;dif,dv;
video/encaprtp;;
video/example;;
video/ffv1;;
video/flexfec;;
video/h261;h261;
video/h263;h263;
video/h263-1998;;
video/h263-2000;;
video/h264;h264;
video/h264-rcdo;;
video/h264-svc;;
video/h265;;
video/iso.segment;m4s;
video/jpeg;jpgv;
video/jpeg2000;;
video/jpm;jpm,jpgm;
video/mj2;mj2,mjp2;
video/mp1s;;
video/mp2p;;
video/mp2t;ts,m2t,m2ts,mts,cpi,clpi,mpl,mpls,bdm,bdmv;
video/mp4;mp4,mpg4,f4v,f4p,mp4v,m4v,lrv;
video/mp4v-es;;
video/mpeg;mp2,mpe,mpeg,mpg,m1v,m2v,mp3,mpa,vob;base64
video/mpeg4-generic;;
video/mpv;;
video/nv;;
video/ogg;ogv,ogg;
video/parityfec;;
video/pointer;;
video/quicktime;qt,mov,moov,qtvr;base64
video/raptorfec;;
video/raw;;
video/rtp-enc-aescm128;;
video/rtploopback;;
video/rtx;;
video/scip;;
video/smpte291;;
video/smpte292m;;
video/ulpfec;;
video/vc1;;
video/vc2;;
video/vnd.cctv;;
video/vnd.dece.hd;uvh,uvvh;
video/vnd.dece.mobile;uvm,uvvm;
video/vnd.dece.mp4;uvu,uvvu;
video/vnd.dece.pd;uvp,uvvp;
video/vnd.dece.sd;uvs,uvvs;
video/vnd.dece.video;uvv,uvvv;
video/vnd.directv.mpeg;;
video/vnd.directv.mpeg-tts;;
video/vnd.dlna.mpeg-tts;;
video/vnd.dvb.file;dvb;
video/vnd.fvt;fvt;
video/vnd.hns.video;rm;
video/vnd.iptvforum.1dparityfec-1010;;
video/vnd.iptvforum.1dparityfec-2005;;
video/vnd.iptvforum.2dparityfec-1010;;
video/vnd.iptvforum.2dparityfec-2005;;
video/vnd.iptvforum.ttsavc;;
video/vnd.iptvforum.ttsmpeg2;;
video/vnd.motorola.video;;
video/vnd.motorola.videop;;
video/vnd.mpegurl;mxu,m4u,m1u;8bit
video/vnd.ms-playready.media.pyv;pyv;
video/vnd.mts;;
video/vnd.nokia.interleaved-multimedia;nim;
video/vnd.nokia.mp4vr;mp4;
video/vnd.nokia.videovoip;;
video/vnd.objectvideo;mp4;
video/vnd.radgamettools.bink;bik,bk2;
video/vnd.radgamettools.smacker;smk;
video/vnd.rn-realvideo;rv,rvx;
video/vnd.sealed.mpeg1;smpg,s11;
video/vnd.sealed.mpeg4;smpg,s14;
video/vnd.sealed.swf;sswf,ssw;
video/vnd.sealedmedia.softseal.mov;smov,smo,s1q;
video/vnd.uvvu.mp4;uvu,uvvu;
video/vnd.vivo;viv,vivo;
video/vnd.youtube.yt;yt;
video/vp8;;
video/x-amt-demorun;xdr;
video/x-amt-showrun;xsr;
video/x-anim;;
video/x-animaflex;afl;
video/x-annodex;axv;
video/x-atomic3d-feature;fmf;
video/x-avi;avi;
video/x-avs-video;avs;
video/x-dl;dl;base64
video/x-dv;dif,dv;
video/x-f4v;f4v;
video/x-fli;fli;base64
video/x-flic;fli,flc;
video/x-flv;flv;base64
video/x-gl;gl;base64
video/x-isivideo;;
video/x-isvideo;isu;
video/x-javafx;fxm;
video/x-la-asf;lsf,lsx;
video/x-m4v;m4v;
video/x-matroska;mpv,mkv,mk3d,mks;
video/x-matroska-3d;mk3d;
video/x-mng;mng;
video/x-motion-jpeg;mjpg;
video/x-mpeg;mp2,mp3;
video/x-mpeq2a;mp2;
video/x-ms-asf;asf,asx;
video/x-ms-asf-plugin;asx;
video/x-ms-vob;vob;
video/x-ms-wm;wm;
video/x-ms-wmv;wmv;
video/x-ms-wmx;wmx;
video/x-ms-wvx;wvx;
video/x-msvideo;avi,avf,divx;base64
video/x-nsv;nsv;
video/x-ogm+ogg;ogm;
video/x-qtc;qtc;
video/x-scm;scm;
video/x-sgi-movie;movie,mv;base64
video/x-smv;smv;
video/x-theora+ogg;ogg;
video/x-vdo;vdo;
video/x-vivo;viv,vivo;
video/x-vosaic;vos;
video/x-wavelet;;
video/x-webm;webm;base64
x-chemical/x-alchemy;alc;
x-chemical/x-cache;cac,cache;
x-chemical/x-cache-csf;csf;
x-chemical/x-cactvs-binary;cbin,cascii,ctab;
x-chemical/x-cdx;cdx;
x-chemical/x-cerius;cer;
x-chemical/x-chem3d;c3d;
x-chemical/x-chemdraw;chm;
x-chemical/x-cif;cif;
x-chemical/x-cmdf;cmdf;
x-chemical/x-cml;cml;
x-chemical/x-compass;cpa;
x-chemical/x-crossfire;bsd;
x-chemical/x-csml;csml,csm;
x-chemical/x-ctx;ctx;
x-chemical/x-cxf;cxf,cef;
x-chemical/x-embl-dl-nucleotide;emb,embl;
x-chemical/x-galactic-spc;spc;
x-chemical/x-gamess-input;inp,gam,gamin;
x-chemical/x-gaussian-checkpoint;fch,fchk;
x-chemical/x-gaussian-cube;cub;
x-chemical/x-gaussian-input;gau,gjc,gjf;
x-chemical/x-gaussian-log;gal;
x-chemical/x-gcg8-sequence;gcg;
x-chemical/x-genbank;gen;
x-chemical/x-hin;hin;
x-chemical/x-isostar;istr,ist;
x-chemical/x-jcamp-dx;jdx,dx;
x-chemical/x-kinemage;kin;
x-chemical/x-macmolecule;mcm;
x-chemical/x-macromodel-input;mmd,mmod;
x-chemical/x-mdl-molfile;mol;
x-chemical/x-mdl-rdfile;rd;
x-chemical/x-mdl-rxnfile;rxn;
x-chemical/x-mdl-sdfile;sd,sdf;
x-chemical/x-mdl-tgf;tgf;
x-chemical/x-mmcif;mcif;
x-chemical/x-mol2;mol2;
x-chemical/x-molconn-z;b;
x-chemical/x-mopac-graph;gpt;
x-chemical/x-mopac-input;mop,mopcrt,mpc,zmt;
x-chemical/x-mopac-out;moo;
x-chemical/x-mopac-vib;mvb;
x-chemical/x-ncbi-asn1;asn;
x-chemical/x-ncbi-asn1-ascii;prt,ent;
x-chemical/x-ncbi-asn1-binary;val,aso;
x-chemical/x-ncbi-asn1-spec;asn;
x-chemical/x-pdb;pdb,ent,xyz;
x-chemical/x-rosdal;ros;
x-chemical/x-swissprot;sw;
x-chemical/x-vamas-iso14976;vms;
x-chemical/x-vmd;vmd;
x-chemical/x-xtel;xtel;
x-chemical/x-xyz;xyz;
x-conference/x-cooltalk;ice;
x-content/x-audio-cdda;;
x-content/x-audio-dvd;;
x-content/x-audio-player;;
x-content/x-blank-bd;;
x-content/x-blank-cd;;
x-content/x-blank-dvd;;
x-content/x-blank-hddvd;;
x-content/x-ebook-reader;;
x-content/x-image-dcf;;
x-content/x-image-picturecd;;
x-content/x-software;;
x-content/x-unix-software;;
x-content/x-video-bluray;;
x-content/x-video-dvd;;
x-content/x-video-hddvd;;
x-content/x-video-svcd;;
x-content/x-video-vcd;;
x-content/x-win32-software;;
x-drawing/x-dwf;dwf;
x-epoc/x-sisx-app;sisx;
x-i-world/x-i-vrml;ivr;
x-inode/x-blockdevice;;
x-inode/x-chardevice;;
x-inode/x-directory;;
x-inode/x-directory-locked;;
x-inode/x-fifo;;
x-inode/x-mount-point;;
x-inode/x-socket;;
x-inode/x-symlink;;
x-music/x-crescendo;mid,midi;
x-music/x-karaoke;kar;
x-music/x-midi;mid,midi;
x-paleovu/x-pv;pvu;
x-windows/x-metafile;wmf;
x-world/x-3dmf;3dm,3dmf,qd3,qd3d;
x-world/x-svr;svr;
x-world/x-vrml;wrl,vrml,vrm,wrz;
x-world/x-vrt;vrt;
x-www/x-mime;mime;
x-xgl/x-drawing;xgz;
x-xgl/x-movie;xmz;
